Country,Year,Avg Female BMI,Avg Male BMI,Kilocalories Per Day
Namibia,1990,23.32627,21.2326,2057.41
Namibia,1992,23.41192,21.27006,2046.02
Namibia,1994,23.52324,21.3172,2030.2
Namibia,1989,23.30411,21.22541,2029.92
Namibia,1993,23.46218,21.28986,2022.09
Nepal,2007,20.63135,20.74963,2359.81
Nepal,2005,20.44429,20.73189,2354.81
Nepal,2004,20.34916,20.72315,2338.82
Nepal,2006,20.53734,20.73895,2333.09
Nepal,2003,20.2522,20.71377,2309.61
Nepal,1989,19.14384,20.67723,2290.32
Nepal,2002,20.16195,20.70203,2268.8
Nepal,2001,20.07634,20.69141,2265.5
Nepal,1999,19.90124,20.65933,2259.21
Nepal,2000,19.98358,20.67479,2252.38
Nepal,1994,19.5024,20.63165,2233.21
Nepal,1997,19.73039,20.64214,2221.29
Nepal,1995,19.57614,20.63472,2220.96
Nepal,1988,19.06376,20.70202,2218.78
Nepal,1998,19.81407,20.64776,2209.33
Nepal,1992,19.36406,20.63693,2206.18
Nepal,1996,19.64958,20.63549,2202.46
Nepal,1991,19.29066,20.64725,2193.91
Nepal,1993,19.43255,20.63084,2162.71
Nepal,1990,19.21536,20.65819,2158.23
Nepal,1987,18.98501,20.72783,2030.45
Nepal,1985,18.8714,20.78904,1923.78
Nepal,1984,18.81432,20.81872,1910.23
Nepal,1983,18.76983,20.8529,1895.95
Nepal,1986,18.92608,20.75913,1869.5
Nepal,1981,18.7062,20.92431,1787.85
Nepal,1980,18.67922,20.9636,1751.35
Nepal,1982,18.73518,20.88984,1742.36
Netherlands,1996,24.72222,24.92677,3319.65
Netherlands,1991,24.36948,24.53565,3312.36
Netherlands,1995,24.64407,24.84707,3302.77
Netherlands,1992,24.43897,24.61928,3287.54
Netherlands,2007,25.41349,25.9188,3277.52
Netherlands,1998,24.85621,25.08457,3273.88
Netherlands,1990,24.30339,24.46741,3254.37
Netherlands,1993,24.50912,24.69735,3250.5
Netherlands,2001,25.05742,25.35808,3234.94
Netherlands,2002,25.11372,25.45318,3233.11
Netherlands,2005,25.28778,25.72061,3232.42
Netherlands,1997,24.78646,25.00139,3225.09
Netherlands,1999,24.92186,25.17431,3222.32
Netherlands,2004,25.2287,25.62767,3220.01
Netherlands,2006,25.34442,25.81805,3217.65
Netherlands,2000,24.9958,25.26476,3214.92
Netherlands,1988,24.19634,24.35609,3203.65
Netherlands,1985,24.09976,24.25089,3199.17
Netherlands,1984,24.07384,24.22622,3186.52
Netherlands,1994,24.57449,24.7679,3185.91
Netherlands,2003,25.16538,25.53967,3180.64
Netherlands,1982,24.0424,24.17799,3161.65
Netherlands,1980,24.01055,24.12897,3161.49
Netherlands,1983,24.05584,24.20056,3149.59
Netherlands,1987,24.15393,24.31371,3144.4
Netherlands,1989,24.23989,24.40036,3138.83
Netherlands,1986,24.12684,24.28017,3125.06
Netherlands,1981,24.02468,24.15129,3093.79
Netherlands Antilles,2002,28.96402,27.00248,3116.91
Netherlands Antilles,2000,28.73027,26.76995,3070.73
Netherlands Antilles,2004,29.19132,27.23803,3065.01
Netherlands Antilles,2003,29.08819,27.11191,3064.41
Netherlands Antilles,1999,28.60105,26.63572,3061.75
Netherlands Antilles,2001,28.84041,26.88983,3041.22
Netherlands Antilles,1995,28.10681,26.10876,3027.5
Netherlands Antilles,2007,29.46686,27.58046,3004.49
Netherlands Antilles,1998,28.46862,26.50441,2985.84
Netherlands Antilles,1996,28.23234,26.23626,2956.31
Netherlands Antilles,2006,29.36003,27.46039,2955.62
Netherlands Antilles,2005,29.28223,27.35193,2936.11
Netherlands Antilles,1981,26.69459,24.75996,2929
Netherlands Antilles,1997,28.3469,26.36881,2922.67
Netherlands Antilles,1993,27.844,25.87287,2918.79
Netherlands Antilles,1994,27.96719,25.98254,2876.95
Netherlands Antilles,1982,26.82757,24.89463,2807.23
Netherlands Antilles,1987,27.28865,25.36058,2784.69
Netherlands Antilles,1986,27.21448,25.28359,2782.82
Netherlands Antilles,1992,27.71878,25.76481,2760.76
Netherlands Antilles,1984,27.04848,25.11061,2736.97
Netherlands Antilles,1980,26.52971,24.61514,2730.1
Netherlands Antilles,1983,26.94655,25.01301,2700.1
Netherlands Antilles,1985,27.13317,25.19954,2693.07
Netherlands Antilles,1989,27.44158,25.51157,2632.26
Netherlands Antilles,1988,27.35527,25.42579,2630.17
Netherlands Antilles,1991,27.61435,25.67834,2599.96
Netherlands Antilles,1990,27.53152,25.59446,2591.08
New Zealand,1990,25.25988,25.9278,3258.14
New Zealand,1993,25.62123,26.12349,3211.66
New Zealand,1999,26.38412,26.64585,3202.95
New Zealand,1992,25.49846,26.05001,3186.03
New Zealand,1995,25.89278,26.28952,3178.48
New Zealand,1991,25.38032,25.98728,3177.49
New Zealand,1996,26.01873,26.38163,3164.09
New Zealand,1987,24.90259,25.71278,3160.38
New Zealand,1994,25.75747,26.20156,3160.36
New Zealand,1997,26.14364,26.46966,3159.71
New Zealand,2007,27.26653,27.64444,3159.44
New Zealand,2004,26.94393,27.24742,3156.82
New Zealand,1998,26.26226,26.54919,3150.18
New Zealand,1986,24.78283,25.63663,3149.56
New Zealand,2005,27.04818,27.3821,3147.23
New Zealand,2000,26.49639,26.75492,3145.63
New Zealand,2006,27.15482,27.51091,3145.13
New Zealand,2003,26.82615,27.11813,3140.28
New Zealand,1988,25.01676,25.78555,3128.9
New Zealand,2002,26.72162,26.9948,3125.71
New Zealand,2001,26.60665,26.87056,3108.3
New Zealand,1989,25.13153,25.85735,3083.41
New Zealand,1982,24.37293,25.37423,3073.94
New Zealand,1984,24.56961,25.49691,3062.55
New Zealand,1980,24.16873,25.26155,3062.1
New Zealand,1981,24.26687,25.31869,3061.1
New Zealand,1985,24.66795,25.56261,3016.02
New Zealand,1983,24.46889,25.43056,2965.68
Nicaragua,2007,27.44594,25.68266,2403.44
Nicaragua,2005,27.19606,25.50722,2400.62
Nicaragua,2006,27.32139,25.59272,2396.91
Nicaragua,2004,27.0653,25.42519,2364.03
Nicaragua,2003,26.92288,25.33901,2324.79
Nicaragua,2001,26.65338,25.1895,2310.36
Nicaragua,2002,26.78785,25.26476,2294.43
Nicaragua,1986,25.03886,24.35246,2194.97
Nicaragua,1985,24.93161,24.30151,2163.91
Nicaragua,1984,24.82252,24.25427,2141.82
Nicaragua,2000,26.51048,25.10603,2137.33
Nicaragua,1981,24.49331,24.08819,2135.32
Nicaragua,1987,25.15379,24.39314,2131.99
Nicaragua,1988,25.23323,24.43531,2112.98
Nicaragua,1989,25.32109,24.47409,2083.89
Nicaragua,1999,26.37244,25.02261,2074.32
Nicaragua,1998,26.24303,24.94007,2067.97
Nicaragua,1983,24.71703,24.1966,2062.14
Nicaragua,1980,24.39298,24.02412,2026.79
Nicaragua,1982,24.6017,24.14205,2011.73
Nicaragua,1996,25.9864,24.80855,1977.23
Nicaragua,1995,25.85981,24.75597,1966
Nicaragua,1997,26.1071,24.86823,1957.62
Nicaragua,1994,25.73862,24.70176,1927.38
Nicaragua,1993,25.62396,24.6547,1847.4
Nicaragua,1991,25.45867,24.5551,1801.74
Nicaragua,1992,25.53986,24.60781,1787.01
Nicaragua,1990,25.38449,24.51608,1734.02
Niger,2007,21.89981,21.14583,2376.26
Niger,2006,21.85886,21.08073,2296.71
Niger,2005,21.78714,21.02509,2244.62
Niger,2004,21.70471,20.97408,2225.99
Niger,2003,21.58491,20.94246,2213.43
Niger,2002,21.47314,20.89746,2198.13
Niger,1999,21.1895,20.79823,2159.16
Niger,1998,21.12033,20.7592,2141.15
Niger,2000,21.26753,20.82732,2134.1
Niger,2001,21.37101,20.85903,2129.34
Niger,1990,20.62778,20.67435,2115.67
Niger,1983,20.19937,20.64086,2105.17
Niger,1982,20.11358,20.60781,2099.12
Niger,1984,20.25888,20.6501,2055.07
Niger,1981,20.02624,20.56417,2052.1
Niger,1980,19.9383,20.52134,2051.19
Niger,1997,21.03958,20.7205,2039.85
Niger,1989,20.55728,20.66718,2028.07
Niger,1988,20.50339,20.66368,2022.11
Niger,1987,20.45084,20.66154,2004.58
Niger,1985,20.33168,20.64729,1997.79
Niger,1996,20.94504,20.70413,1976.92
Niger,1986,20.39645,20.65594,1966.37
Niger,1992,20.7415,20.67278,1924.72
Niger,1995,20.88375,20.69191,1921.81
Niger,1991,20.68726,20.67518,1890.44
Niger,1993,20.78827,20.67461,1862.83
Niger,1994,20.83253,20.68006,1846.79
Nigeria,2007,23.60291,22.91228,2740.8
Nigeria,2006,23.53181,22.79538,2713.5
Nigeria,2005,23.45683,22.6806,2668.89
Nigeria,1999,23.05407,22.13099,2613.27
Nigeria,2004,23.38157,22.5717,2610.51
Nigeria,1998,22.98172,22.04579,2586.45
Nigeria,2000,23.11974,22.21424,2571.04
Nigeria,2001,23.18497,22.29861,2565.13
Nigeria,2003,23.31047,22.47019,2564.04
Nigeria,1997,22.91135,21.96262,2553.1
Nigeria,2002,23.24367,22.37732,2535.59
Nigeria,1995,22.76451,21.79146,2530.72
Nigeria,1996,22.83816,21.87817,2511.02
Nigeria,1993,22.61174,21.61643,2502.21
Nigeria,1994,22.69068,21.70705,2474.55
Nigeria,1992,22.51978,21.51588,2414.6
Nigeria,1991,22.43096,21.4218,2322.4
Nigeria,1990,22.34363,21.33302,2179.53
Nigeria,1989,22.27175,21.26245,2073.16
Nigeria,1988,22.21158,21.20638,1990.41
Nigeria,1986,22.13109,21.14383,1980.9
Nigeria,1987,22.16459,21.16731,1945.16
Nigeria,1981,22.01432,21.04177,1858.22
Nigeria,1982,22.05272,21.07423,1851.86
Nigeria,1980,21.96824,21.00792,1838.68
Nigeria,1985,22.09235,21.11996,1835.67
Nigeria,1984,22.06904,21.10216,1728.8
Nigeria,1983,22.06386,21.09329,1703.17
Norway,2005,25.55161,26.61797,3480.71
Norway,2007,25.67953,26.83126,3464.18
Norway,2004,25.4734,26.50614,3458.47
Norway,2002,25.32467,26.28499,3442.14
Norway,2003,25.3964,26.39151,3424.88
Norway,2006,25.61801,26.72222,3421.47
Norway,1980,23.69724,24.68457,3401.25
Norway,2001,25.24481,26.17836,3384.61
Norway,1981,23.78998,24.73764,3384.52
Norway,1999,25.07753,25.97399,3375.3
Norway,2000,25.16566,26.07561,3363.36
Norway,1998,24.98983,25.87428,3353.46
Norway,1987,24.22276,25.05209,3334.41
Norway,1996,24.80737,25.67179,3305.82
Norway,1997,24.88982,25.77152,3302.94
Norway,1994,24.66003,25.49028,3300.34
Norway,1986,24.13536,24.99121,3280.96
Norway,1993,24.5784,25.40433,3249.63
Norway,1991,24.45275,25.26717,3249.33
Norway,1984,23.99738,24.88225,3249.07
Norway,1985,24.06375,24.93555,3247.25
Norway,1992,24.5178,25.33276,3242.58
Norway,1995,24.725,25.57453,3236.99
Norway,1989,24.34126,25.1546,3228.3
Norway,1983,23.92248,24.83173,3218.92
Norway,1982,23.85946,24.78809,3206.87
Norway,1990,24.39726,25.2098,3196.83
Norway,1988,24.28573,25.10225,3168.62
Pakistan,1996,22.75825,21.87969,2349.48
Pakistan,1997,22.81711,21.91376,2347.4
Pakistan,1999,22.92093,21.98501,2344.7
Pakistan,1995,22.69937,21.83634,2317.17
Pakistan,2000,22.97781,22.01724,2316.2
Pakistan,1994,22.6367,21.79347,2313.19
Pakistan,1998,22.8656,21.94951,2297.01
Pakistan,2007,23.37641,22.24841,2292.76
Pakistan,1989,22.33224,21.65368,2277.34
Pakistan,2001,23.02851,22.04435,2260.2
Pakistan,1993,22.5722,21.75977,2257.04
Pakistan,2002,23.07639,22.06815,2243.35
Pakistan,1990,22.39271,21.67267,2241.91
Pakistan,1992,22.50821,21.7251,2238.7
Pakistan,2006,23.30708,22.2003,2230.73
Pakistan,2005,23.23714,22.15676,2229.06
Pakistan,2004,23.17841,22.12042,2225.73
Pakistan,2003,23.12278,22.09327,2223.76
Pakistan,1982,21.90883,21.55069,2177.32
Pakistan,1984,22.03765,21.57176,2174.95
Pakistan,1983,21.97572,21.56113,2164.17
Pakistan,1987,22.20855,21.61532,2146.34
Pakistan,1991,22.44757,21.69424,2134.82
Pakistan,1980,21.77512,21.53642,2134.69
Pakistan,1981,21.84054,21.54144,2116.74
Pakistan,1985,22.09581,21.58268,2107.97
Pakistan,1986,22.15017,21.59759,2096.28
Pakistan,1988,22.26827,21.63534,2088.43
Panama,1986,24.7683,24.0378,2578.74
Panama,1985,24.62454,23.95022,2532.24
Panama,2007,27.51489,26.12567,2484.04
Panama,1998,26.23299,25.1116,2464.39
Panama,2006,27.35146,25.99121,2441.98
Panama,2002,26.76206,25.5437,2441.83
Panama,2003,26.9014,25.64547,2433.27
Panama,2005,27.19655,25.86856,2426.04
Panama,1994,25.68505,24.68749,2413.96
Panama,1993,25.54823,24.59741,2411.71
Panama,1984,24.48199,23.86279,2384.73
Panama,1992,25.41004,24.50784,2373.84
Panama,1983,24.35131,23.77497,2369.09
Panama,2004,27.04305,25.75525,2337.47
Panama,2001,26.62322,25.44021,2336.11
Panama,1982,24.21856,23.6924,2333.24
Panama,1996,25.9474,24.88972,2321.33
Panama,1987,24.88891,24.13173,2309.42
Panama,1990,25.16124,24.34073,2307.16
Panama,1995,25.81543,24.78475,2293.57
Panama,1981,24.07433,23.60551,2293.48
Panama,1999,26.36973,25.22942,2281.01
Panama,1991,25.27732,24.42244,2268.14
Panama,1988,24.97688,24.19482,2256.21
Panama,1997,26.0799,24.9982,2243.87
Panama,1989,25.06508,24.2621,2242.22
Panama,2000,26.49077,25.34018,2195.71
Panama,1980,23.93532,23.52611,2144.33
Paraguay,2003,25.45656,25.08099,2694.44
Paraguay,2002,25.36778,24.99871,2673.69
Paraguay,1999,25.08229,24.77588,2655.55
Paraguay,1998,24.98008,24.69241,2635.1
Paraguay,2007,25.80675,25.43538,2634.37
Paraguay,2006,25.71255,25.33655,2633.04
Paraguay,2001,25.27066,24.92018,2631.31
Paraguay,2004,25.54307,25.16125,2623.7
Paraguay,1997,24.88804,24.61662,2620.37
Paraguay,2000,25.17639,24.84526,2606.04
Paraguay,1985,23.9919,23.76862,2602.33
Paraguay,2005,25.62579,25.24504,2598.31
Paraguay,1996,24.80799,24.53223,2594.92
Paraguay,1995,24.72598,24.44485,2556.65
Paraguay,1989,24.28721,23.98979,2543.85
Paraguay,1994,24.6437,24.35741,2543.27
Paraguay,1983,23.79758,23.63013,2537.75
Paraguay,1980,23.46275,23.40858,2536.85
Paraguay,1987,24.14318,23.87321,2530.39
Paraguay,1986,24.07129,23.82157,2524.46
Paraguay,1982,23.69374,23.56611,2520.51
Paraguay,1988,24.20724,23.92801,2498.99
Paraguay,1984,23.89237,23.69463,2497.04
Paraguay,1981,23.57815,23.48692,2455.59
Paraguay,1993,24.56053,24.27485,2443.77
Paraguay,1990,24.35786,24.05131,2415.09
Paraguay,1991,24.42433,24.12454,2383.06
Paraguay,1992,24.49088,24.19453,2377.1
Peru,2007,25.95748,24.67405,2457.04
Peru,2006,25.92743,24.58439,2417.02
Peru,2005,25.90412,24.50203,2402.69
Peru,2000,25.79287,24.10617,2366.65
Peru,2002,25.84887,24.27281,2335.14
Peru,1997,25.66507,23.83509,2322.12
Peru,2001,25.82597,24.18814,2320.78
Peru,2004,25.88448,24.42612,2316.78
Peru,1986,25.29168,23.2909,2299.87
Peru,2003,25.87142,24.35174,2281.51
Peru,1988,25.41964,23.42941,2279.32
Peru,1999,25.74621,24.01365,2276.37
Peru,1996,25.61391,23.74694,2263.13
Peru,1998,25.70172,23.923,2261.78
Peru,1987,25.36339,23.36432,2259.58
Peru,1983,25.18774,23.15487,2206.81
Peru,1994,25.53423,23.59906,2201.5
Peru,1981,25.1177,23.08686,2199.14
Peru,1995,25.57455,23.66987,2197.3
Peru,1982,25.16451,23.1289,2176.96
Peru,1991,25.47142,23.4998,2175.87
Peru,1989,25.44776,23.46155,2175.72
Peru,1993,25.50167,23.54635,2146.44
Peru,1992,25.48335,23.51614,2137.9
Peru,1985,25.22531,23.23261,2063.02
Peru,1980,25.05788,23.03994,2044.79
Peru,1990,25.45898,23.47687,2019.13
Peru,1984,25.20174,23.18981,1986.39
Philippines,2007,23.3839,22.8007,2564.91
Philippines,2006,23.30013,22.73129,2506.66
Philippines,2005,23.22165,22.67081,2483.03
Philippines,2004,23.14503,22.61532,2473.35
Philippines,2000,22.86442,22.4219,2406.92
Philippines,2002,23.00286,22.51297,2403.49
Philippines,2001,22.93359,22.46598,2395.43
Philippines,2003,23.0689,22.56001,2393.32
Philippines,1996,22.54578,22.18426,2389.95
Philippines,1999,22.78641,22.36491,2370.52
Philippines,1997,22.63845,22.25555,2353.67
Philippines,1998,22.71136,22.30886,2304.05
Philippines,1995,22.44744,22.10968,2288.44
Philippines,1994,22.35518,22.04148,2275.49
Philippines,1990,21.99069,21.78691,2254.38
Philippines,1980,21.18078,21.21647,2246.13
Philippines,1992,22.17428,21.91127,2239.54
Philippines,1989,21.8919,21.72042,2211.89
Philippines,1991,22.08278,21.84904,2208.98
Philippines,1993,22.26101,21.97304,2200.58
Philippines,1981,21.28621,21.28866,2197.74
Philippines,1982,21.38587,21.35576,2182.16
Philippines,1987,21.72591,21.60986,2129.17
Philippines,1988,21.80066,21.66246,2128.77
Philippines,1984,21.54787,21.4751,2122.73
Philippines,1986,21.66182,21.55869,2107.09
Philippines,1985,21.60228,21.51568,2091.02
Philippines,1983,21.47258,21.4222,2024.98
Poland,1980,25.88009,25.14062,3583.3
Poland,1989,25.68012,25.35477,3490.06
Poland,1988,25.69049,25.31771,3477.04
Poland,1987,25.69795,25.28185,3457.24
Poland,1986,25.70964,25.25539,3432.16
Poland,2002,25.7373,26.10348,3421.6
Poland,2007,25.89025,26.57013,3420.74
Poland,1993,25.56341,25.45525,3418.78
Poland,2001,25.70869,26.0165,3410.18
Poland,2000,25.67019,25.9254,3409.12
Poland,2006,25.85715,26.47001,3394.36
Poland,2003,25.76364,26.18799,3383.53
Poland,2005,25.82621,26.37137,3377.45
Poland,1999,25.62858,25.8335,3371.48
Poland,1981,25.85546,25.1595,3368.55
Poland,1983,25.7802,25.18511,3364.97
Poland,1985,25.72881,25.22662,3364.32
Poland,1998,25.59855,25.74525,3363.43
Poland,1992,25.57663,25.42163,3356.83
Poland,2004,25.79344,26.27893,3353.69
Poland,1984,25.75254,25.20527,3346.88
Poland,1990,25.64815,25.37587,3345.6
Poland,1996,25.55492,25.59576,3324.49
Poland,1995,25.5488,25.53633,3306.12
Poland,1997,25.57273,25.66453,3302.67
Poland,1994,25.55038,25.48839,3290.07
Poland,1982,25.81424,25.16896,3287.56
Poland,1991,25.6038,25.39355,3285.74
Portugal,2004,26.05069,26.39127,3597.85
Portugal,1999,25.80904,25.99047,3596.67
Portugal,2005,26.08713,26.4613,3590.73
Portugal,2000,25.86444,26.07041,3586.25
Portugal,2007,26.14834,26.6081,3583.9
Portugal,2006,26.1155,26.53228,3574.31
Portugal,2001,25.91667,26.1495,3571.64
Portugal,2002,25.9666,26.23559,3567.8
Portugal,2003,26.00618,26.31265,3556.84
Portugal,1998,25.74672,25.90605,3547.88
Portugal,1996,25.63611,25.75557,3542.1
Portugal,1994,25.51617,25.59756,3507.11
Portugal,1995,25.57105,25.6778,3482.4
Portugal,1993,25.44945,25.52125,3469.04
Portugal,1997,25.68311,25.82777,3430.75
Portugal,1991,25.30725,25.36382,3412.78
Portugal,1992,25.37963,25.44172,3408.7
Portugal,1990,25.21658,25.28416,3373.45
Portugal,1989,25.12985,25.20641,3323.43
Portugal,1988,25.0458,25.14198,3294.78
Portugal,1987,24.9662,25.09686,3285.97
Portugal,1986,24.89655,25.05478,3137.78
Portugal,1985,24.84194,25.03827,2991.98
Portugal,1984,24.8023,25.03374,2860.36
Portugal,1983,24.78973,25.04187,2823.54
Portugal,1982,24.78337,25.04309,2819.58
Portugal,1981,24.78212,25.04398,2788.89
Portugal,1980,24.78419,25.04993,2785.45
Romania,2006,25.14268,25.17666,3561.89
Romania,2005,25.08256,25.0632,3513.69
Romania,2007,25.18177,25.28747,3455.47
Romania,2003,24.98681,24.87472,3424.53
Romania,2004,25.03171,24.96144,3418.75
Romania,2002,24.94229,24.79496,3364.86
Romania,2001,24.90658,24.73358,3276.03
Romania,1980,25.38632,24.67017,3184.67
Romania,2000,24.88057,24.68514,3177.61
Romania,1981,25.40756,24.6933,3163.97
Romania,1990,25.28946,24.78799,3149.25
Romania,1999,24.8783,24.65689,3114.37
Romania,1998,24.88515,24.64353,3099.49
Romania,1984,25.44407,24.78878,3097.43
Romania,1996,24.93579,24.63848,3092.82
Romania,1997,24.9055,24.63866,3082.03
Romania,1995,24.95871,24.6279,3065.07
Romania,1985,25.43526,24.81455,3052.87
Romania,1993,25.04664,24.6656,3031.97
Romania,1983,25.42715,24.75422,3022.19
Romania,1982,25.41784,24.72487,2995.78
Romania,1994,24.98689,24.63574,2965.67
Romania,1986,25.41629,24.82589,2959.84
Romania,1991,25.21008,24.75188,2944.97
Romania,1989,25.33248,24.80314,2938.28
Romania,1988,25.37012,24.82019,2938.12
Romania,1987,25.38964,24.82688,2921.13
Romania,1992,25.1172,24.70036,2861.31
Russia,2007,27.11021,25.8535,3375.93
Russia,2005,26.90646,25.54944,3225.71
Russia,2006,27.00459,25.69557,3213.3
Russia,2004,26.80514,25.4088,3143.33
Russia,2003,26.71394,25.28208,3107.68
Russia,2002,26.62801,25.17367,3047.37
Russia,1993,26.52748,24.98602,3031.64
Russia,2001,26.55083,25.08625,2997.86
Russia,1994,26.48442,24.97425,2928.34
Russia,1992,26.55925,24.98536,2925.99
Russia,1995,26.45395,24.96507,2919.26
Russia,1999,26.44407,24.97309,2907.71
Russia,2000,26.48493,25.0172,2884.03
Russia,1997,26.42657,24.95279,2877.82
Russia,1998,26.42721,24.95298,2860.17
Russia,1996,26.42777,24.95205,2827.27
Rwanda,1982,20.685,21.71239,2258.26
Rwanda,1980,20.49853,21.61922,2248.35
Rwanda,1983,20.76907,21.76031,2245.55
Rwanda,1981,20.59207,21.6614,2233.99
Rwanda,1985,20.87185,21.81261,2225.95
Rwanda,1984,20.82125,21.78135,2152.58
Rwanda,1986,20.92121,21.82631,2090.97
Rwanda,2007,21.99589,22.4516,2085.1
Rwanda,2006,21.91979,22.35369,2061.1
Rwanda,2002,21.56031,22.00366,2028.13
Rwanda,2005,21.84397,22.26357,2015.91
Rwanda,1987,20.95256,21.83247,2012.67
Rwanda,1993,21.14709,21.78895,1996.57
Rwanda,2003,21.64967,22.09058,1994.19
Rwanda,2001,21.47528,21.91962,1977.21
Rwanda,2004,21.74596,22.17715,1970.36
Rwanda,2000,21.39851,21.87056,1922.87
Rwanda,1991,21.06647,21.79399,1922.31
Rwanda,1989,21.0139,21.84076,1888.19
Rwanda,1988,20.98155,21.8256,1870.27
Rwanda,1994,21.12283,21.71451,1867.24
Rwanda,1992,21.10625,21.79264,1864.88
Rwanda,1995,21.14298,21.71504,1800.77
Rwanda,1999,21.32298,21.82058,1733.1
Rwanda,1996,21.17848,21.71962,1717.34
Rwanda,1998,21.26197,21.77367,1710.81
Rwanda,1990,21.03124,21.81502,1709.1
Rwanda,1997,21.21248,21.73684,1682.78
Saint Kitts and Nevis,1988,27.61188,25.91584,2713.96
Saint Kitts and Nevis,1987,27.44879,25.82189,2684.01
Saint Kitts and Nevis,1986,27.29464,25.7252,2630.86
Saint Kitts and Nevis,1989,27.76222,26.00314,2625.59
Saint Kitts and Nevis,1985,27.13665,25.635,2622.54
Saint Kitts and Nevis,1990,27.90125,26.08753,2617.23
Saint Kitts and Nevis,1992,28.15487,26.2593,2561.47
Saint Kitts and Nevis,1991,28.02935,26.1717,2559.28
Saint Kitts and Nevis,2004,29.94207,27.6935,2525.27
Saint Kitts and Nevis,2007,30.35647,28.08559,2512.89
Saint Kitts and Nevis,2000,29.35646,27.19905,2512.79
Saint Kitts and Nevis,2003,29.79495,27.56483,2498.92
Saint Kitts and Nevis,2001,29.50778,27.32119,2494.68
Saint Kitts and Nevis,2002,29.65581,27.44162,2487.65
Saint Kitts and Nevis,1993,28.28068,26.35119,2479.04
Saint Kitts and Nevis,1995,28.56751,26.57601,2467.51
Saint Kitts and Nevis,1984,26.97629,25.55506,2454.05
Saint Kitts and Nevis,1996,28.73116,26.69849,2429.86
Saint Kitts and Nevis,2005,30.07738,27.81906,2423.05
Saint Kitts and Nevis,2006,30.21281,27.94909,2419.57
Saint Kitts and Nevis,1994,28.41851,26.45641,2417.98
Saint Kitts and Nevis,1999,29.19295,27.06626,2385.31
Saint Kitts and Nevis,1997,28.8941,26.81985,2383.03
Saint Kitts and Nevis,1998,29.03487,26.93852,2379.05
Saint Kitts and Nevis,1980,26.41216,25.261,2368.04
Saint Kitts and Nevis,1983,26.83406,25.47582,2332.72
Saint Kitts and Nevis,1982,26.71121,25.40736,2279.53
Saint Kitts and Nevis,1981,26.5591,25.33652,2274.22
Saint Lucia,2006,27.00061,24.48682,2760.13
Saint Lucia,1997,26.05579,23.88018,2738.22
Saint Lucia,2007,27.11414,24.56844,2737.55
Saint Lucia,2005,26.88093,24.40291,2733.63
Saint Lucia,1994,25.69532,23.65405,2726.14
Saint Lucia,2000,26.39799,24.09073,2725.23
Saint Lucia,2004,26.76157,24.32437,2719.55
Saint Lucia,2003,26.65579,24.25605,2712.08
Saint Lucia,2002,26.56864,24.19099,2703.46
Saint Lucia,1998,26.1752,23.95697,2697.6
Saint Lucia,1999,26.28974,24.02473,2688.56
Saint Lucia,1993,25.55341,23.573,2674.58
